Species Name ,Authority / Year,Characters:,Description,Colour:,Color,Habitat:,Habitat,Abundance:,Abundance
Acropora insignis,"Nemenzo, 1967",Characters:,"Colonies form compact irregular corymbose clumps with distal branches much finer than proximal branches. Axial corallites are long and tubular. Radial corallites are widely spaced, immersed on main branches becoming scale-like on distal branches.",Colour:,White branches with contrastingly coloured radial corallites. This colour pattern is useful for identification.,Habitat:,Shallow reef environments.,Abundance:,Common.
Acropora intermedia,"(Brook, 1891)",Characters:,Colonies have large upright cylindrical branches and may form stands more than 5 metres across. Horizontally fused basal branches are only developed in shallow water. Radial corallites are of mixed sizes and shapes and are rasp-like.,Colour:,"Cream, brown, blue, yellow and green. Individual colonies are uniform in colour except for the branch ends, which are pale.",Habitat:,Deep sandy lagoons to upper reef slopes.,Abundance:,Uncommon.
Acropora jacquelineae,"Wallace, 1994",Characters:,"Colonies are flat plates up to one metre across. Viewed from above, plates are covered with a mass of very fine delicate curved axial corallites giving an almost moss-like appearance. There is almost no development of radial corallites.",Colour:,Uniform grey-brown or pinkish.,Habitat:,Shallow reef slopes protected from wave action.,Abundance:,Common in mainland Japan where it may be a dominant species.
Acropora japonica,"Veron, 2000",Characters:,"Colonies are flat plates, or tiers of plates with short digitate branchlets. Small colonies exposed to wave action have extensive encrusting bases and widely spaced branchlets. In most colonies branches are tightly compacted. Axial corallites are small. Radial corallites are tubular, uniform in size down branch sides and usually have slightly flaring lips.",Colour:,Uniform green or brown.,Habitat:,Shallow rocky foreshores.,Abundance:,Sometimes common.
Acropora kimbeensis,"Wallace, 1999",Characters:,"Colonies are compact clumps or bushes. Branches are fine, upright, tapered and irregularly fused (caespitose). Branchlets develop from incipient axial corallites and are evenly spaced. Axial corallites are small, although well defined. Radial corallites are tubular and appressed with openings less than 1 mm diameter.",Colour:,"Uniform yellow, cream or blue (which may photograph pink).",Habitat:,Upper reef slopes and lagoons.,Abundance:,Usually uncommon.
Acropora kirstyae,"Veron and Wallace, 1984",Characters:,"Colonies are caespitose thickets, composed of masses of fine branches with frequent sub-branches and incipient axial corallites. Radial corallites are tubular and appressed, except near branch tips, and irregular in size and shape. They may have flaring lips near branch tips.",Colour:,Commonly pale orange-brown. Branch tips are usually white.,Habitat:,Shallow water protected from wave action.,Abundance:,Rare.
Acropora kosurini,"Wallace, 1994",Characters:,"Colonies are corymbose clumps with long tapering branchlets. Axial corallites are dome-shaped. Radial corallites are strongly appressed and have nariform openings. Large and small corallites are intermixed, but large corallites are uniform in size, nariform and strongly appressed.",Colour:,Brown.,Habitat:,Shallow reef environments.,Abundance:,Common.
Acropora lamarcki,"Veron, 2000",Characters:,"Colonies are corymbose plates that may be over 2 metres across, or irregular cushion-like plates. Plates have short upright branchlets, which are commonly more elongate towards the colony margins. The latter may divide and all branches are up to 15 millimetres thick and taper towards axial corallites, which are slightly exsert, tubular and conspicuous. Radial corallites are appressed with flaring outer lips. They usually form irregular rosettes.",Colour:,Uniform brown.,Habitat:,Upper reef slopes.,Abundance:,Common except in the central and western Indian Ocean where it is only known from a few records.
Acropora latistella,"(Brook, 1892)",Characters:,"Colonies form corymbose plates or clumps. Branchlets are thin and delicate, straight or uniformly curved. Axial corallites are usually distinctive. Radial corallites have a rosette arrangement, are usually in rows and are appressed with rounded openings. Tentacles are usually extended during the day.",Colour:,"Uniform pale cream, grey or brown, sometimes green or purple. Branch ends are sometimes yellow.",Habitat:,"A wide range of environments, especially shallow turbid water.",Abundance:,Sometimes common and may be a dominant species.
Acropora lianae,"Nemenzo, 1967",Characters:,"Colonies form compact bushes up to 0.5 metres across. Axial and incipient axial corallites are distinctive. Radial corallites are usually a mixture of sizes and are short, barrel-shaped, and strongly appressed.",Colour:,Dark lower parts of branches and white upper parts.,Habitat:,"Shallow reef environments, especially on horizontal substrates.",Abundance:,Uncommon.
Acropora listeri,"(Brook, 1893)",Characters:,"Colonies are irregular clumps or corymbose plates with thick branches of highly irregular length and shape. Branches may be tapered (in wave washed habitats), conical, dome-shaped or globular (in less exposed habitats), depending on the degree of formation of axial corallites. One or more axial corallites may occur on branch ends or, commonly, there are no axial corallites. Radial corallites are irregularly immersed to tubular and often have slit-like openings and pointed rims, giving colonies a spiny appearance.",Colour:,Cream or brown.,Habitat:,"Upper reef slopes, especially those exposed to strong wave action.",Abundance:,Usually uncommon but may be a dominant species.
Acropora loisetteae,"Wallace, 1994",Characters:,Colonies are arborescent with thin straight cylindrical branches. May form extensive stands. Axial corallites are prominent and tubular. Radial corallites are of one size and are short and scale-like.,Colour:,Blue (which may photograph purple) or pink.,Habitat:,Protected lagoons.,Abundance:,Sometimes common.
Acropora lokani,"Wallace, 1994",Characters:,Colonies are composed of robust horizontal main branches which usually diverge. Short upright branchlets diverge from main branches. Axial corallites and incipient axial corallites radiate from branchlets and are tubular in shape large and dominant. Radial corallites are small and pocket shaped.,Colour:,"Cream, brown or blue (which may photograph pink).",Habitat:,Shallow reef environments.,Abundance:,Common and may be a dominant species on unconsolidated substrates.
Acropora longicyathus,"(Milne Edwards, 1860)",Characters:,"Colonies are subarborescent, with bottlebrush branches where upright main branches sometimes form clumps. Axial and incipient axial corallites may be indistinguishable. Radial corallites are appressed. All corallites have thick walls with round openings.",Colour:,"Usually uniform pale to dark brown, occasionally blue.",Habitat:,A wide range of reef environments.,Abundance:,Common in the central Indo-Pacific.
Acropora loripes,"(Brook, 1892)",Characters:,"Colonies have many shapes varying from upright bushes to thick plates. There is a continuous range of shape and size between axial and radial corallites; both may be tubular to nearly spherical, with very thick walls. Tubular axial corallites often have no radial corallites on one side and pocket-like radial corallites on the other. All corallites are smooth and rounded.",Colour:,Usually pale blue (which may photograph pink) or brown. Axial corallites are usually whitish.,Habitat:,Upper reef slopes but occurs in a wide range of environments.,Abundance:,"Common on subtropical reefs of south-east Australia where it forms extensive stands, rare elsewhere."
Acropora lovelli,"Veron and Wallace, 1984",Characters:,"Colonies usually have compact branches which do not fuse. Upright branches may be tall and have many perpendicular sub-branches. Axial corallites are large and dome-shaped. Radial corallites are immersed on lower branches, becoming appressed to tubular on upper branches.",Colour:,Pale brown or blue.,Habitat:,Shallow protected lagoons and lagoon entrances.,Abundance:,"Sometimes common on the Great Barrier Reef, usually uncommon elsewhere."
Acropora lutkeni,"Crossland, 1952",Characters:,"Colonies are corymbose with thick tapering branches. Branches have incipient axial corallites and branchlets developing towards their base. Sometimes branches are long. Axial corallites are rounded and usually not much larger than radial corallites. Radial corallites are crowded, irregular and have a wide range of shapes and sizes but are characteristically thick walled with rounded margins.",Colour:,"Uniform grey, creamy brown, or purple.",Habitat:,Shallow upper reef slopes exposed to strong wave action or currents.,Abundance:,Common.
